select t.term, a.* 
from ALL_Allele_Mutation a, VOC_Term t
where not exists (select 1 from ALL_Allele b where a._allele_key = b._allele_key)
and a._mutation_key = t._term_key
;
             term              | _allele_key | _mutation_key |    creation_date    |  modification_date  
 Insertion of gene trap vector |      140524 |       3983022 | 2009-08-11 10:56:47 | 2009-08-11 10:56:47
 Insertion of gene trap vector |      140563 |       3983022 | 2009-08-11 10:56:49 | 2009-08-11 10:56:49
 Insertion of gene trap vector |      140564 |       3983022 | 2009-08-11 10:56:49 | 2009-08-11 10:56:49
 Insertion of gene trap vector |      140581 |       3983022 | 2009-08-11 10:56:50 | 2009-08-11 10:56:50
 Insertion of gene trap vector |      140596 |       3983022 | 2009-08-11 10:56:51 | 2009-08-11 10:56:51
 Insertion of gene trap vector |      140600 |       3983022 | 2009-08-11 10:56:52 | 2009-08-11 10:56:52
 Insertion of gene trap vector |      140602 |       3983022 | 2009-08-11 10:56:52 | 2009-08-11 10:56:52
 Insertion of gene trap vector |      140671 |       3983022 | 2009-08-11 10:56:56 | 2009-08-11 10:56:56
 Insertion of gene trap vector |      140687 |       3983022 | 2009-08-11 10:56:57 | 2009-08-11 10:56:57
 Insertion of gene trap vector |      140688 |       3983022 | 2009-08-11 10:56:57 | 2009-08-11 10:56:57
 Insertion of gene trap vector |      140700 |       3983022 | 2009-08-11 10:56:58 | 2009-08-11 10:56:58
 Insertion of gene trap vector |      140708 |       3983022 | 2009-08-11 10:56:58 | 2009-08-11 10:56:58
 Insertion of gene trap vector |      140716 |       3983022 | 2009-08-11 10:56:59 | 2009-08-11 10:56:59
 Insertion of gene trap vector |      140718 |       3983022 | 2009-08-11 10:56:59 | 2009-08-11 10:56:59
 Insertion of gene trap vector |      140743 |       3983022 | 2009-08-11 10:57:01 | 2009-08-11 10:57:01
 Insertion of gene trap vector |      140752 |       3983022 | 2009-08-11 10:57:01 | 2009-08-11 10:57:01
 Insertion of gene trap vector |      140768 |       3983022 | 2009-08-11 10:57:02 | 2009-08-11 10:57:02
 Insertion of gene trap vector |      140775 |       3983022 | 2009-08-11 10:57:03 | 2009-08-11 10:57:03
 Insertion of gene trap vector |      140788 |       3983022 | 2009-08-11 10:57:04 | 2009-08-11 10:57:04
 Insertion of gene trap vector |      140793 |       3983022 | 2009-08-11 10:57:04 | 2009-08-11 10:57:04
 Insertion of gene trap vector |      140802 |       3983022 | 2009-08-11 10:57:04 | 2009-08-11 10:57:04
 Insertion of gene trap vector |      140812 |       3983022 | 2009-08-11 10:57:05 | 2009-08-11 10:57:05
 Insertion of gene trap vector |      140821 |       3983022 | 2009-08-11 10:57:06 | 2009-08-11 10:57:06
 Insertion of gene trap vector |      140852 |       3983022 | 2009-08-11 10:57:08 | 2009-08-11 10:57:08
 Insertion of gene trap vector |      140853 |       3983022 | 2009-08-11 10:57:08 | 2009-08-11 10:57:08
 Insertion of gene trap vector |      140856 |       3983022 | 2009-08-11 10:57:08 | 2009-08-11 10:57:08
 Insertion of gene trap vector |      140857 |       3983022 | 2009-08-11 10:57:08 | 2009-08-11 10:57:08
 Insertion of gene trap vector |      140858 |       3983022 | 2009-08-11 10:57:08 | 2009-08-11 10:57:08
 Insertion of gene trap vector |      140860 |       3983022 | 2009-08-11 10:57:08 | 2009-08-11 10:57:08
 Insertion of gene trap vector |      140864 |       3983022 | 2009-08-11 10:57:08 | 2009-08-11 10:57:08
 Insertion of gene trap vector |      140868 |       3983022 | 2009-08-11 10:57:09 | 2009-08-11 10:57:09
 Insertion of gene trap vector |      140871 |       3983022 | 2009-08-11 10:57:09 | 2009-08-11 10:57:09
 Insertion of gene trap vector |      140875 |       3983022 | 2009-08-11 10:57:09 | 2009-08-11 10:57:09
 Insertion of gene trap vector |      140881 |       3983022 | 2009-08-11 10:57:09 | 2009-08-11 10:57:09
 Insertion of gene trap vector |      140882 |       3983022 | 2009-08-11 10:57:09 | 2009-08-11 10:57:09
 Insertion of gene trap vector |      140887 |       3983022 | 2009-08-11 10:57:10 | 2009-08-11 10:57:10
 Insertion of gene trap vector |      140889 |       3983022 | 2009-08-11 10:57:10 | 2009-08-11 10:57:10
 Insertion of gene trap vector |      140893 |       3983022 | 2009-08-11 10:57:10 | 2009-08-11 10:57:10
 Insertion of gene trap vector |      141001 |       3983022 | 2009-08-11 10:57:17 | 2009-08-11 10:57:17
 Insertion of gene trap vector |      141014 |       3983022 | 2009-08-11 10:57:18 | 2009-08-11 10:57:18
 Insertion of gene trap vector |      141026 |       3983022 | 2009-08-11 10:57:18 | 2009-08-11 10:57:18
 Insertion of gene trap vector |      141052 |       3983022 | 2009-08-11 10:57:20 | 2009-08-11 10:57:20
 Insertion of gene trap vector |      141072 |       3983022 | 2009-08-11 10:57:21 | 2009-08-11 10:57:21
 Insertion of gene trap vector |      141074 |       3983022 | 2009-08-11 10:57:21 | 2009-08-11 10:57:21
 Insertion of gene trap vector |      141083 |       3983022 | 2009-08-11 10:57:22 | 2009-08-11 10:57:22
 Insertion of gene trap vector |      141085 |       3983022 | 2009-08-11 10:57:22 | 2009-08-11 10:57:22
 Insertion of gene trap vector |      141088 |       3983022 | 2009-08-11 10:57:22 | 2009-08-11 10:57:22
 Insertion of gene trap vector |      141096 |       3983022 | 2009-08-11 10:57:23 | 2009-08-11 10:57:23
 Insertion of gene trap vector |      141101 |       3983022 | 2009-08-11 10:57:23 | 2009-08-11 10:57:23
 Insertion of gene trap vector |      141120 |       3983022 | 2009-08-11 10:57:24 | 2009-08-11 10:57:24
 Insertion of gene trap vector |      141140 |       3983022 | 2009-08-11 10:57:26 | 2009-08-11 10:57:26
 Insertion of gene trap vector |      141143 |       3983022 | 2009-08-11 10:57:26 | 2009-08-11 10:57:26
 Insertion of gene trap vector |      141149 |       3983022 | 2009-08-11 10:57:26 | 2009-08-11 10:57:26
 Insertion of gene trap vector |      141150 |       3983022 | 2009-08-11 10:57:26 | 2009-08-11 10:57:26
 Insertion of gene trap vector |      141151 |       3983022 | 2009-08-11 10:57:26 | 2009-08-11 10:57:26
 Insertion of gene trap vector |      141173 |       3983022 | 2009-08-11 10:57:28 | 2009-08-11 10:57:28
 Insertion of gene trap vector |      141178 |       3983022 | 2009-08-11 10:57:28 | 2009-08-11 10:57:28
 Insertion of gene trap vector |      141187 |       3983022 | 2009-08-11 10:57:29 | 2009-08-11 10:57:29
 Insertion of gene trap vector |      141193 |       3983022 | 2009-08-11 10:57:29 | 2009-08-11 10:57:29
 Insertion of gene trap vector |      141194 |       3983022 | 2009-08-11 10:57:29 | 2009-08-11 10:57:29
 Insertion of gene trap vector |      141196 |       3983022 | 2009-08-11 10:57:29 | 2009-08-11 10:57:29
 Insertion of gene trap vector |      141197 |       3983022 | 2009-08-11 10:57:29 | 2009-08-11 10:57:29
 Insertion of gene trap vector |      141203 |       3983022 | 2009-08-11 10:57:30 | 2009-08-11 10:57:30
 Insertion of gene trap vector |      141205 |       3983022 | 2009-08-11 10:57:30 | 2009-08-11 10:57:30
 Insertion of gene trap vector |      141213 |       3983022 | 2009-08-11 10:57:30 | 2009-08-11 10:57:30
 Insertion of gene trap vector |      141215 |       3983022 | 2009-08-11 10:57:30 | 2009-08-11 10:57:30
 Insertion of gene trap vector |      141242 |       3983022 | 2009-08-11 10:57:32 | 2009-08-11 10:57:32
 Insertion of gene trap vector |      141253 |       3983022 | 2009-08-11 10:57:33 | 2009-08-11 10:57:33
 Insertion of gene trap vector |      141259 |       3983022 | 2009-08-11 10:57:33 | 2009-08-11 10:57:33
 Insertion of gene trap vector |      141269 |       3983022 | 2009-08-11 10:57:34 | 2009-08-11 10:57:34
 Insertion of gene trap vector |      141273 |       3983022 | 2009-08-11 10:57:34 | 2009-08-11 10:57:34
 Insertion of gene trap vector |      141277 |       3983022 | 2009-08-11 10:57:34 | 2009-08-11 10:57:34
 Insertion of gene trap vector |      141338 |       3983022 | 2009-08-11 10:57:38 | 2009-08-11 10:57:38
 Insertion of gene trap vector |      141352 |       3983022 | 2009-08-11 10:57:39 | 2009-08-11 10:57:39
 Insertion of gene trap vector |      141389 |       3983022 | 2009-08-11 10:57:41 | 2009-08-11 10:57:41
 Insertion of gene trap vector |      141395 |       3983022 | 2009-08-11 10:57:42 | 2009-08-11 10:57:42
 Insertion of gene trap vector |      141445 |       3983022 | 2009-08-11 10:57:45 | 2009-08-11 10:57:45
 Insertion of gene trap vector |      141488 |       3983022 | 2009-08-11 10:57:48 | 2009-08-11 10:57:48
 Insertion of gene trap vector |      141496 |       3983022 | 2009-08-11 10:57:48 | 2009-08-11 10:57:48
 Insertion of gene trap vector |      141508 |       3983022 | 2009-08-11 10:57:49 | 2009-08-11 10:57:49
 Insertion of gene trap vector |      141517 |       3983022 | 2009-08-11 10:57:49 | 2009-08-11 10:57:49
 Insertion of gene trap vector |      141523 |       3983022 | 2009-08-11 10:57:50 | 2009-08-11 10:57:50
 Insertion of gene trap vector |      141544 |       3983022 | 2009-08-11 10:57:51 | 2009-08-11 10:57:51
 Insertion of gene trap vector |      141585 |       3983022 | 2009-08-11 10:57:54 | 2009-08-11 10:57:54
 Insertion of gene trap vector |      141638 |       3983022 | 2009-08-11 10:57:57 | 2009-08-11 10:57:57
 Insertion of gene trap vector |      141739 |       3983022 | 2009-08-11 10:58:03 | 2009-08-11 10:58:03
 Insertion of gene trap vector |      141745 |       3983022 | 2009-08-11 10:58:04 | 2009-08-11 10:58:04
 Insertion of gene trap vector |      141767 |       3983022 | 2009-08-11 10:58:05 | 2009-08-11 10:58:05
 Insertion of gene trap vector |      141769 |       3983022 | 2009-08-11 10:58:05 | 2009-08-11 10:58:05
 Insertion of gene trap vector |      141774 |       3983022 | 2009-08-11 10:58:06 | 2009-08-11 10:58:06
 Insertion of gene trap vector |      141779 |       3983022 | 2009-08-11 10:58:06 | 2009-08-11 10:58:06
 Insertion of gene trap vector |      141781 |       3983022 | 2009-08-11 10:58:06 | 2009-08-11 10:58:06
 Insertion of gene trap vector |      141787 |       3983022 | 2009-08-11 10:58:06 | 2009-08-11 10:58:06
 Insertion of gene trap vector |      141789 |       3983022 | 2009-08-11 10:58:06 | 2009-08-11 10:58:06
 Insertion of gene trap vector |      141807 |       3983022 | 2009-08-11 10:58:08 | 2009-08-11 10:58:08
 Insertion of gene trap vector |      141831 |       3983022 | 2009-08-11 10:58:09 | 2009-08-11 10:58:09
 Insertion of gene trap vector |      141836 |       3983022 | 2009-08-11 10:58:09 | 2009-08-11 10:58:09
 Insertion of gene trap vector |      141872 |       3983022 | 2009-08-11 10:58:12 | 2009-08-11 10:58:12
 Insertion of gene trap vector |      141882 |       3983022 | 2009-08-11 10:58:12 | 2009-08-11 10:58:12
 Insertion of gene trap vector |      141916 |       3983022 | 2009-08-11 10:58:14 | 2009-08-11 10:58:14
 Insertion of gene trap vector |      141929 |       3983022 | 2009-08-11 10:58:15 | 2009-08-11 10:58:15
 Insertion of gene trap vector |      141939 |       3983022 | 2009-08-11 10:58:16 | 2009-08-11 10:58:16
 Insertion of gene trap vector |      141942 |       3983022 | 2009-08-11 10:58:16 | 2009-08-11 10:58:16
 Insertion of gene trap vector |      141944 |       3983022 | 2009-08-11 10:58:16 | 2009-08-11 10:58:16
 Insertion of gene trap vector |      141948 |       3983022 | 2009-08-11 10:58:16 | 2009-08-11 10:58:16
 Insertion of gene trap vector |      142005 |       3983022 | 2009-08-11 10:58:20 | 2009-08-11 10:58:20
 Insertion of gene trap vector |      142007 |       3983022 | 2009-08-11 10:58:20 | 2009-08-11 10:58:20
 Insertion of gene trap vector |      142010 |       3983022 | 2009-08-11 10:58:20 | 2009-08-11 10:58:20
 Insertion of gene trap vector |      142033 |       3983022 | 2009-08-11 10:58:22 | 2009-08-11 10:58:22
 Insertion of gene trap vector |      142035 |       3983022 | 2009-08-11 10:58:22 | 2009-08-11 10:58:22
 Insertion of gene trap vector |      142039 |       3983022 | 2009-08-11 10:58:22 | 2009-08-11 10:58:22
 Insertion of gene trap vector |      142055 |       3983022 | 2009-08-11 10:58:23 | 2009-08-11 10:58:23
 Insertion of gene trap vector |      142094 |       3983022 | 2009-08-11 10:58:26 | 2009-08-11 10:58:26
 Insertion of gene trap vector |      142111 |       3983022 | 2009-08-11 10:58:27 | 2009-08-11 10:58:27
 Insertion of gene trap vector |      142219 |       3983022 | 2009-08-11 10:58:34 | 2009-08-11 10:58:34
 Insertion of gene trap vector |      142231 |       3983022 | 2009-08-11 10:58:34 | 2009-08-11 10:58:34
 Insertion of gene trap vector |      142285 |       3983022 | 2009-08-11 10:58:38 | 2009-08-11 10:58:38
 Insertion of gene trap vector |      142287 |       3983022 | 2009-08-11 10:58:38 | 2009-08-11 10:58:38
 Insertion of gene trap vector |      142295 |       3983022 | 2009-08-11 10:58:38 | 2009-08-11 10:58:38
 Insertion of gene trap vector |      142313 |       3983022 | 2009-08-11 10:58:39 | 2009-08-11 10:58:39
 Insertion of gene trap vector |      142321 |       3983022 | 2009-08-11 10:58:40 | 2009-08-11 10:58:40
 Insertion of gene trap vector |      142359 |       3983022 | 2009-08-11 10:58:42 | 2009-08-11 10:58:42
 Insertion of gene trap vector |      142360 |       3983022 | 2009-08-11 10:58:42 | 2009-08-11 10:58:42
 Insertion of gene trap vector |      142376 |       3983022 | 2009-08-11 10:58:43 | 2009-08-11 10:58:43
 Insertion of gene trap vector |      142378 |       3983022 | 2009-08-11 10:58:44 | 2009-08-11 10:58:44
 Insertion of gene trap vector |      142433 |       3983022 | 2009-08-11 10:58:47 | 2009-08-11 10:58:47
 Insertion of gene trap vector |      142434 |       3983022 | 2009-08-11 10:58:47 | 2009-08-11 10:58:47
 Insertion of gene trap vector |      142439 |       3983022 | 2009-08-11 10:58:47 | 2009-08-11 10:58:47
 Insertion of gene trap vector |      142440 |       3983022 | 2009-08-11 10:58:48 | 2009-08-11 10:58:48
 Insertion of gene trap vector |      142455 |       3983022 | 2009-08-11 10:58:48 | 2009-08-11 10:58:48
 Insertion of gene trap vector |      142463 |       3983022 | 2009-08-11 10:58:49 | 2009-08-11 10:58:49
 Insertion of gene trap vector |      142464 |       3983022 | 2009-08-11 10:58:49 | 2009-08-11 10:58:49
 Insertion of gene trap vector |      142472 |       3983022 | 2009-08-11 10:58:50 | 2009-08-11 10:58:50
 Insertion of gene trap vector |      142478 |       3983022 | 2009-08-11 10:58:50 | 2009-08-11 10:58:50
 Insertion of gene trap vector |      142490 |       3983022 | 2009-08-11 10:58:51 | 2009-08-11 10:58:51
 Insertion of gene trap vector |      142492 |       3983022 | 2009-08-11 10:58:51 | 2009-08-11 10:58:51
 Insertion of gene trap vector |      142512 |       3983022 | 2009-08-11 10:58:52 | 2009-08-11 10:58:52
 Insertion of gene trap vector |      142518 |       3983022 | 2009-08-11 10:58:52 | 2009-08-11 10:58:52
 Insertion of gene trap vector |      142526 |       3983022 | 2009-08-11 10:58:53 | 2009-08-11 10:58:53
 Insertion of gene trap vector |      142543 |       3983022 | 2009-08-11 10:58:54 | 2009-08-11 10:58:54
 Insertion of gene trap vector |      142546 |       3983022 | 2009-08-11 10:58:54 | 2009-08-11 10:58:54
 Insertion of gene trap vector |      142547 |       3983022 | 2009-08-11 10:58:54 | 2009-08-11 10:58:54
 Insertion of gene trap vector |      142548 |       3983022 | 2009-08-11 10:58:54 | 2009-08-11 10:58:54
 Insertion of gene trap vector |      142550 |       3983022 | 2009-08-11 10:58:54 | 2009-08-11 10:58:54
 Insertion of gene trap vector |      142554 |       3983022 | 2009-08-11 10:58:55 | 2009-08-11 10:58:55
 Insertion of gene trap vector |      142557 |       3983022 | 2009-08-11 10:58:55 | 2009-08-11 10:58:55
 Insertion of gene trap vector |      142559 |       3983022 | 2009-08-11 10:58:55 | 2009-08-11 10:58:55
 Insertion of gene trap vector |      142562 |       3983022 | 2009-08-11 10:58:55 | 2009-08-11 10:58:55
 Insertion of gene trap vector |      142565 |       3983022 | 2009-08-11 10:58:55 | 2009-08-11 10:58:55
 Insertion of gene trap vector |      142570 |       3983022 | 2009-08-11 10:58:56 | 2009-08-11 10:58:56
 Insertion of gene trap vector |      142572 |       3983022 | 2009-08-11 10:58:56 | 2009-08-11 10:58:56
 Insertion of gene trap vector |      142574 |       3983022 | 2009-08-11 10:58:56 | 2009-08-11 10:58:56
 Insertion of gene trap vector |      142608 |       3983022 | 2009-08-11 10:58:58 | 2009-08-11 10:58:58
 Insertion of gene trap vector |      142643 |       3983022 | 2009-08-11 10:59:00 | 2009-08-11 10:59:00
 Insertion of gene trap vector |      142661 |       3983022 | 2009-08-11 10:59:01 | 2009-08-11 10:59:01
 Insertion of gene trap vector |      142678 |       3983022 | 2009-08-11 10:59:03 | 2009-08-11 10:59:03
 Insertion of gene trap vector |      142719 |       3983022 | 2009-08-11 10:59:05 | 2009-08-11 10:59:05
 Insertion of gene trap vector |      142720 |       3983022 | 2009-08-11 10:59:05 | 2009-08-11 10:59:05
 Insertion of gene trap vector |      142725 |       3983022 | 2009-08-11 10:59:06 | 2009-08-11 10:59:06
 Insertion of gene trap vector |      142730 |       3983022 | 2009-08-11 10:59:06 | 2009-08-11 10:59:06
 Insertion of gene trap vector |      142731 |       3983022 | 2009-08-11 10:59:06 | 2009-08-11 10:59:06
 Insertion of gene trap vector |      142734 |       3983022 | 2009-08-11 10:59:06 | 2009-08-11 10:59:06
 Insertion of gene trap vector |      142741 |       3983022 | 2009-08-11 10:59:07 | 2009-08-11 10:59:07
 Insertion of gene trap vector |      142744 |       3983022 | 2009-08-11 10:59:07 | 2009-08-11 10:59:07
 Insertion of gene trap vector |      142757 |       3983022 | 2009-08-11 10:59:07 | 2009-08-11 10:59:07
 Insertion of gene trap vector |      142759 |       3983022 | 2009-08-11 10:59:08 | 2009-08-11 10:59:08
